4768	2577	2605	-109.75	13.25	11.25	-42	4.77E-09
9386	2685	2602	-109.75	13.25	11.25	-42	9.39E-09
14002	2674	2603	-109.75	13.25	11.25	-42	1.40E-08
18619	2710	2601	-109.75	13.25	19	-7.5	1.86E-08
23233	2845	2595	-109.75	13.25	19	-7.5	2.32E-08
27849	2610	2599	-1.5	16.5	19	-7.5	2.78E-08
32461	2739	2591	-1.5	16.5	19	-7.5	3.25E-08
37075	2739	2591	-1.5	16.5	19	-7.5	3.71E-08
41688	2709	2590	-1.5	16.5	19	-7.5	4.17E-08
46300	2737	2590	-1.5	16.5	19	-7.5	4.63E-08
50912	2905	2586	-1.5	16.5	19	-7.5	5.09E-08
55526	2596	2592	-1.5	16.5	19	-7.5	5.55E-08
60139	2709	2592	-1.5	16.5	19	-7.5	6.01E-08
86216	2696	2591	-1.5	16.5	19	-7.5	8.62E-08
90830	2717	2593	-1.5	16.5	10.5	-7.5	9.08E-08
95442	2870	2591	-1.5	16.5	10.5	-78	9.54E-08
100057	2616	2592	-1.5	16.5	10.5	-78	1.00E-07
104672	2718	2590	-52.25	9.75	10.5	-78	1.05E-07
109286	2722	2592	-52.25	9.75	10.5	-78	1.09E-07
113902	2710	2593	-52.25	9.75	10.5	-78	1.14E-07
118517	2706	2600	-52.25	9.75	10.5	-78	1.19E-07
123131	2927	2592	-52.25	9.75	10.5	-78	1.23E-07
127747	2646	2591	-52.25	9.75	10.5	-78	1.28E-07
132362	2706	2588	-52.25	9.75	10.5	-78	1.32E-07
136976	2783	2596	-52.25	9.75	10.5	-78	1.37E-07
149052	2697	2592	-52.25	9.75	10.5	-78	1.49E-07
153667	2697	2587	-52.25	9.75	10.5	-78	1.54E-07
158281	2833	2590	-52.25	9.75	10.5	-78	1.58E-07
162897	2713	2592	-52.25	9.75	10.5	-78	1.63E-07
167511	2788	2591	-52.25	9.75	19	-3.5	1.68E-07
172125	2804	2592	-52.25	9.75	19	-3.5	1.72E-07
176739	2735	2591	13	22.75	19	-3.5	1.77E-07
181354	2713	2592	13	22.75	19	-3.5	1.81E-07
185968	2799	2591	13	22.75	19	-3.5	1.86E-07
190583	2739	2591	13	22.75	19	-3.5	1.91E-07
195198	2830	2591	13	22.75	19	-3.5	1.95E-07
199813	2651	2599	13	22.75	19	-3.5	2.00E-07
210164	2886	2593	13	22.75	19	-3.5	2.10E-07
214779	2627	2591	13	22.75	19	-3.5	2.15E-07
219393	2697	2592	13	22.75	19	-3.5	2.19E-07
224008	2772	2594	13	22.75	19	-3.5	2.24E-07
228623	2733	2591	13	22.75	19	-3.5	2.29E-07
233238	2738	2592	13	22.75	19	-3.5	2.33E-07
237853	2963	2601	13	22.75	19	-3.5	2.38E-07
242468	2676	2596	13	22.75	23	21.25	2.42E-07
247083	2705	2600	13	22.75	23	21.25	2.47E-07
251699	2877	2598	22.25	23.5	23	21.25	2.52E-07
256315	2695	2605	22.25	23.5	23	21.25	2.56E-07
260931	2736	2596	22.25	23.5	23	21.25	2.61E-07
271280	2661	2604	22.25	23.5	23	21.25	2.71E-07
275895	2782	2601	22.25	23.5	23	21.25	2.76E-07
280511	2627	2597	22.25	23.5	23	21.25	2.81E-07
285127	2701	2595	22.25	23.5	23	21.25	2.85E-07
289743	2701	2605	22.25	23.5	23	21.25	2.90E-07
294359	2684	2598	22.25	23.5	23	21.25	2.94E-07
298974	2711	2603	22.25	23.5	23	21.25	2.99E-07
303590	2882	2595	22.25	23.5	23	21.25	3.04E-07
308206	2603	2603	22.25	23.5	23	21.25	3.08E-07
312822	2698	2606	22.25	23.5	23	21.25	3.13E-07
317438	2761	2597	22.25	23.5	23	21.25	3.17E-07
322054	2684	2605	22.25	23.5	23	21.25	3.22E-07
332406	2819	2598	14.5	23.25	23	21.25	3.32E-07
337022	2694	2600	14.5	23.25	23	21.25	3.37E-07
341638	2747	2605	14.5	23.25	23	21.25	3.42E-07
346254	2804	2602	14.5	23.25	23	21.25	3.46E-07
350870	2691	2601	14.5	23.25	23	21.25	3.51E-07
355486	2702	2599	14.5	23.25	23	21.25	3.55E-07
360101	2726	2601	14.5	23.25	23	21.25	3.60E-07
364717	2689	2596	14.5	23.25	23	21.25	3.65E-07
369333	2802	2592	14.5	23.25	23	21.25	3.69E-07
373949	2668	2603	14.5	23.25	23	21.25	3.74E-07
378564	2693	2605	14.5	23.25	23	21.25	3.79E-07
383180	2703	2601	14.5	23.25	23	21.25	3.83E-07
393529	2709	2592	14.5	23.25	22.75	21.25	3.94E-07
398144	2785	2589	14.5	22.25	22.75	21.25	3.98E-07
402760	2701	2595	1	22.25	22.75	21.25	4.03E-07
407375	2734	2590	1	22.25	22.75	21.25	4.07E-07
411989	2947	2597	1	22.25	22.75	21.25	4.12E-07
416604	2676	2596	1	22.25	22.75	21.25	4.17E-07
421218	2709	2599	1	22.25	22.75	21.25	4.21E-07
425833	2832	2594	1	22.25	22.75	21.25	4.26E-07
430447	2688	2601	1	22.25	22.75	21.25	4.30E-07
435062	2751	2599	1	22.25	22.75	21.25	4.35E-07
439676	2891	2596	1	22.25	22.75	21.25	4.40E-07
444291	2699	2593	1	22.25	22.75	21.25	4.44E-07
448905	2712	2592	1	22.25	22.75	21.25	4.49E-07
459254	2669	2602	1	22.25	22.75	21.25	4.59E-07
463869	2687	2601	1	22.25	22.5	21.25	4.64E-07
468483	2674	2600	1	22.25	22.5	21.25	4.68E-07
473098	2687	2602	1	22.25	22.5	21.25	4.73E-07
477712	2835	2598	1.75	22.25	22.5	21.25	4.78E-07
482326	2597	2597	1.75	22.25	22.5	21.25	4.82E-07
486941	2700	2601	1.75	22.25	22.5	21.25	4.87E-07
491555	2742	2595	1.75	22.25	22.5	21.25	4.92E-07
496169	2680	2597	1.75	22.25	22.5	21.25	4.96E-07
500784	2715	2605	1.75	22.25	22.5	21.25	5.01E-07
505398	2910	2598	1.75	22.25	22.5	21.25	5.05E-07
510012	2600	2603	1.75	22.25	22.5	21.25	5.10E-07
520361	2876	2602	1.75	22.25	22.5	21.25	5.20E-07
524976	2663	2602	1.75	22.25	22.5	21.25	5.25E-07
529589	2688	2600	1.75	22.25	22.5	21.25	5.30E-07
534204	2841	2599	1.75	22.25	22.5	21.25	5.34E-07
538817	2685	2601	1.75	22.25	22.5	21.25	5.39E-07
543431	2762	2605	1.75	22.25	22.5	21.25	5.43E-07
548046	2699	2602	1.75	22.75	22.5	21.25	5.48E-07
552660	2695	2603	15.75	22.75	22.5	21.25	5.53E-07
557275	2699	2601	15.75	22.75	22.5	21.25	5.57E-07
561891	2713	2597	15.75	22.75	22.5	21.25	5.62E-07
566506	2695	2605	15.75	22.75	22.5	21.25	5.67E-07
571122	2816	2601	15.75	22.75	22.5	21.25	5.71E-07
575738	2613	2600	15.75	22.75	22.5	21.25	5.76E-07
586087	2897	2596	15.75	22.75	22.5	21.25	5.86E-07
590703	2601	2602	15.75	22.75	22.5	21.25	5.91E-07
595318	2732	2591	15.75	22.75	22.5	21.25	5.95E-07
599934	2776	2596	15.75	22.75	22.5	21.25	6.00E-07
604549	2690	2598	15.75	22.75	22.5	21.25	6.05E-07
609165	2729	2598	15.75	22.75	22.5	21.25	6.09E-07
613781	2877	2603	15.75	22.75	22.5	21.25	6.14E-07
618397	2691	2604	15.75	22.75	22.5	21.25	6.18E-07
623013	2687	2603	22.25	23.25	22.5	21.25	6.23E-07
627629	2869	2599	22.25	23.25	22.5	21.25	6.28E-07
632244	2714	2597	22.25	23.25	22.5	21.25	6.32E-07
636860	2746	2602	22.25	23.25	22.5	21.25	6.37E-07
647235	2648	2601	22.25	23.25	22.5	21.25	6.47E-07
651850	2833	2600	22.25	23.25	22.5	21.25	6.52E-07
656466	2619	2601	22.25	23.25	22.5	21.25	6.56E-07
661081	2694	2599	22.25	23.25	22.5	21.25	6.61E-07
665697	2741	2608	22.25	23.25	22.5	21.25	6.66E-07
670312	2690	2601	22.25	23.25	22.5	21.25	6.70E-07
674928	2711	2598	22.25	23.25	22.5	21.25	6.75E-07
679544	2921	2601	22.25	23.25	22.5	21.25	6.80E-07
684160	2600	2602	22.25	23.25	23	21.25	6.84E-07
688776	2691	2596	22.25	23.25	23	21.25	6.89E-07
693392	2793	2588	22.25	23.25	23	21.25	6.93E-07
698007	2696	2604	22	23.25	23	21.25	6.98E-07
708383	2730	2604	22	23.25	23	21.25	7.08E-07
712999	2690	2598	22	23.25	23	21.25	7.13E-07
717615	2788	2603	22	23.25	23	21.25	7.18E-07
722231	2660	2594	22	23.25	23	21.25	7.22E-07
726847	2692	2604	22	23.25	23	21.25	7.27E-07
731463	2680	2604	22	23.25	23	21.25	7.31E-07
736079	2674	2603	22	23.25	23	21.25	7.36E-07
740695	2696	2602	22	23.25	23	21.25	7.41E-07
745311	2854	2606	22	23.25	23	21.25	7.45E-07
749927	2610	2604	22	23.25	23	21.25	7.50E-07
754543	2684	2603	22	23.25	23	21.25	7.55E-07
759159	2770	2599	22	23.25	23	21.25	7.59E-07
769534	2672	2601	22	22	23	21.25	7.70E-07
774150	2834	2594	1	22	23	21.25	7.74E-07
778765	2686	2597	1	22	23	21.25	7.79E-07
783379	2748	2598	1	22	23	21.25	7.83E-07
787994	2772	2602	1	22	23	21.25	7.88E-07
792609	2697	2603	1	22	23	21.25	7.93E-07
797223	2702	2605	1	22	23	21.25	7.97E-07
801838	2741	2604	1	22	23	21.25	8.02E-07
806453	2688	2605	1	22	23	21.25	8.06E-07
811067	2778	2605	1	22	23	21.25	8.11E-07
815681	2682	2599	1	22	23	21.25	8.16E-07
820296	2694	2600	1	22	23	21.25	8.20E-07
824911	2692	2606	1	22	23	21.25	8.25E-07
835284	2678	2605	1	22	22.5	21.25	8.35E-07
839898	2801	2598	1	22	22.5	21.25	8.40E-07
844513	2682	2597	1	22.25	22.5	21.25	8.45E-07
849127	2720	2598	2	22.25	22.5	21.25	8.49E-07
853741	2968	2601	2	22.25	22.5	21.25	8.54E-07
858356	2647	2601	2	22.25	22.5	21.25	8.58E-07
862970	2684	2605	2	22.25	22.5	21.25	8.63E-07
867584	2839	2599	2	22.25	22.5	21.25	8.68E-07
872199	2699	2603	2	22.25	22.5	21.25	8.72E-07
876813	2734	2603	2	22.25	22.5	21.25	8.77E-07
881427	2871	2604	2	22.25	22.5	21.25	8.81E-07
886042	2699	2605	2	22.25	22.5	21.25	8.86E-07
896416	2677	2597	2	22.25	22.5	21.25	8.96E-07
901029	2693	2597	2	22.25	22.5	21.25	9.01E-07
905644	2686	2598	2	22.25	22.5	21.25	9.06E-07
910258	2690	2598	2	22.25	22.5	21.25	9.10E-07
914872	2714	2605	2	22.25	22.5	21.25	9.15E-07
919487	2889	2601	2	22.25	22.5	21.25	9.19E-07
924101	2602	2604	2	22.25	22.5	21.25	9.24E-07
928715	2691	2604	2	22.25	22.5	21.25	9.29E-07
933330	2799	2599	2	22.25	22.5	21.25	9.33E-07
937944	2693	2601	2	22.25	22.5	21.25	9.38E-07
942558	2718	2596	2	22.25	22.5	21.25	9.43E-07
947173	2965	2598	2	22.25	22.5	21.25	9.47E-07
951787	2669	2601	2	22.25	22.5	21.25	9.52E-07
962161	2810	2599	2	22.25	22.5	21.25	9.62E-07
966775	2704	2600	2	22.25	22.5	21.25	9.67E-07
971390	2705	2604	2	22.25	22.5	21.25	9.71E-07
976004	2704	2601	2	22.25	22.5	21.25	9.76E-07
980618	2702	2603	2	22.25	22.5	21.25	9.81E-07
985233	2795	2600	2	22.25	22.5	21.25	9.85E-07
989847	2618	2602	2	22.25	22.5	21.25	9.90E-07
994461	2703	2604	2	23.25	22.5	21.25	9.94E-07
999076	2691	2601	22	23.25	22.5	21.25	9.99E-07
1003692	2719	2595	22	23.25	22.5	21.25	1.00E-06
1008308	2733	2592	22	23.25	22.5	21.25	1.01E-06
1012924	2879	2596	22	23.25	22.5	21.25	1.01E-06
1023299	2625	2603	22	23.25	22.5	21.25	1.02E-06
1027915	2869	2595	22	23.25	22.5	21.25	1.03E-06
1032530	2702	2606	22	23.25	22.5	21.25	1.03E-06
1037146	2705	2600	22	23.25	22.5	21.25	1.04E-06
1041762	2860	2607	22	23.25	22.5	21.25	1.04E-06
1046378	2683	2601	22	23.25	22.5	21.25	1.05E-06
1050994	2769	2599	22	23.25	22.5	21.25	1.05E-06
1055611	2721	2600	22	23.25	22.75	21.25	1.06E-06
1060227	2689	2603	22	23.25	22.75	21.25	1.06E-06
1064843	2690	2601	22	23.25	22.75	21.25	1.06E-06
1069459	2712	2603	22	23.25	22.75	21.25	1.07E-06
1074075	2715	2595	22	23.25	22.75	21.25	1.07E-06
1084450	2658	2602	22	23.25	22.75	21.25	1.08E-06
1089066	2715	2598	22	23.25	22.75	21.25	1.09E-06
1093682	2932	2603	22	23.25	22.75	21.25	1.09E-06
1098298	2571	2598	22	23.25	22.75	21.25	1.10E-06
1102914	2677	2600	22	23.25	22.75	21.25	1.10E-06
1107531	2796	2599	22	23.25	22.75	21.25	1.11E-06
1112147	2690	2598	22	23.25	22.75	21.25	1.11E-06
1116763	2736	2604	22	23.25	22.75	21.25	1.12E-06
1121379	2872	2601	22	23.25	22.75	21.25	1.12E-06
1125995	2717	2593	22	23.25	22.75	21.25	1.13E-06
1130610	2701	2595	22	23.25	22.75	21.25	1.13E-06
1135226	2781	2598	22	23.25	22.75	21.25	1.14E-06
1145626	2680	2601	0.5	22.5	22.75	21.25	1.15E-06
1150240	2682	2597	0.5	22.5	22.75	21.25	1.15E-06
1154854	2729	2609	0.5	22.5	22.75	21.25	1.15E-06
1159469	2903	2595	0.5	22.5	22.75	21.25	1.16E-06
1164083	2603	2598	0.5	22.5	22.75	21.25	1.16E-06
1168697	2688	2594	0.5	22.5	22.75	21.25	1.17E-06
1173311	2779	2610	0.5	22.5	22.75	21.25	1.17E-06
1177926	2699	2599	0.5	22.5	22.75	21.25	1.18E-06
1182540	2718	2600	0.5	22.5	22.75	21.25	1.18E-06
1187154	2973	2601	0.5	22.5	22.75	21.25	1.19E-06
1191768	2668	2602	0.5	22.5	22.75	21.25	1.19E-06
1196383	2714	2595	0.5	22.5	22.75	21.25	1.20E-06
1206781	2684	2604	0.5	22.5	22.25	21.25	1.21E-06
1211396	2698	2604	0.5	22.5	22.25	21.25	1.21E-06
1216009	2684	2601	0.5	22.25	22.25	21.25	1.22E-06
1220623	2699	2605	2.25	22.25	22.25	21.25	1.22E-06
1225238	2823	2603	2.25	22.25	22.25	21.25	1.23E-06
1229853	2606	2611	2.25	22.25	22.25	21.25	1.23E-06
1234466	2696	2594	2.25	22.25	22.25	21.25	1.23E-06
1239082	2726	2601	2.25	22.25	22.25	21.25	1.24E-06
1243696	2685	2605	2.25	22.25	22.25	21.25	1.24E-06
1248312	2707	2601	2.25	22.25	22.25	21.25	1.25E-06
1252926	2897	2601	2.25	22.25	22.25	21.25	1.25E-06
1257541	2594	2605	2.25	22.25	22.25	21.25	1.26E-06
1267940	2868	2601	2.25	22.25	22.25	21.25	1.27E-06
1272555	2680	2597	2.25	22.25	22.25	21.25	1.27E-06
1277170	2738	2591	2.25	22.25	22.25	21.25	1.28E-06
1281784	2767	2592	2.25	22.25	22.25	21.25	1.28E-06
1286400	2690	2601	2.25	22.25	22.25	21.25	1.29E-06
1291015	2781	2601	2.25	22.25	22.25	21.25	1.29E-06
1295629	2660	2598	4.75	22.25	22.25	21.25	1.30E-06
1300245	2685	2596	4.75	22.25	22.25	21.25	1.30E-06
1304860	2685	2596	4.75	22.25	22.25	21.25	1.30E-06
1309474	2699	2592	4.75	22.25	22.25	21.25	1.31E-06
1314090	2696	2603	4.75	22.25	22.25	21.25	1.31E-06
1318705	2844	2594	4.75	22.25	22.25	21.25	1.32E-06
1329104	2614	2601	4.75	22.25	22.25	21.25	1.33E-06
1333720	2889	2602	4.75	22.25	22.25	21.25	1.33E-06
1338334	2708	2600	4.75	22.25	22.25	21.25	1.34E-06
1342950	2688	2601	4.75	22.25	22.25	21.25	1.34E-06
1347565	2839	2605	4.75	22.25	22.25	21.25	1.35E-06
1352179	2695	2604	4.75	22.25	22.25	21.25	1.35E-06
1356795	2750	2602	4.75	22.25	22.25	21.25	1.36E-06
1361410	2735	2606	4.75	22.25	22.25	21.25	1.36E-06
1366024	2699	2605	4.75	23.25	22.25	21.25	1.37E-06
1370640	2678	2602	22	23.25	22.25	21.25	1.37E-06
1375255	2729	2592	22	23.25	22.25	21.25	1.38E-06
1379871	2730	2590	22	23.25	22.25	21.25	1.38E-06
1384486	2813	2592	22	23.25	22.25	21.25	1.38E-06
1394886	2691	2591	22	23.25	22.25	21.25	1.39E-06
1399502	2945	2585	22	23.25	22.25	21.25	1.40E-06
1404118	2596	2592	22	23.25	22.25	21.25	1.40E-06
1408734	2736	2591	22	23.25	22.25	21.25	1.41E-06
1413351	2856	2590	22	23.25	22.25	21.25	1.41E-06
1417967	2723	2591	22	23.25	22.25	21.25	1.42E-06
1422583	2740	2590	22	23.25	22.25	21.25	1.42E-06
1427199	2894	2586	22	23.25	22.75	21.25	1.43E-06
1431815	2716	2591	22	23.25	22.75	21.25	1.43E-06
1436430	2710	2592	22	23.25	22.75	21.25	1.44E-06
1441046	2793	2592	22	23.25	22.75	21.25	1.44E-06
1451446	2699	2590	22	23.25	22.75	21.25	1.45E-06
1456063	2700	2593	22	23.25	22.75	21.25	1.46E-06
1460678	2712	2590	22	23.25	22.75	21.25	1.46E-06
1465294	2892	2598	22	23.25	22.75	21.25	1.47E-06
1469909	2619	2591	22	23.25	22.75	21.25	1.47E-06
1474525	2705	2595	22	23.25	22.75	21.25	1.47E-06
1479141	2819	2592	22	23.25	22.75	21.25	1.48E-06
1483757	2699	2592	22	23.25	22.75	21.25	1.48E-06
1488373	2736	2589	22	23.25	22.75	21.25	1.49E-06
1492990	2890	2590	22	23.25	22.75	21.25	1.49E-06
1497606	2715	2591	22	23.25	22.75	21.25	1.50E-06
1502222	2711	2593	22	23.25	22.75	21.25	1.50E-06
1512620	2704	2595	22	22	22.75	21.25	1.51E-06
1517237	2738	2591	1.5	22	22.75	21.25	1.52E-06
1521851	2723	2591	1.5	22	22.75	21.25	1.52E-06
1526467	2723	2593	1.5	22	22.75	21.25	1.53E-06
1531081	2857	2590	1.5	22	22.75	21.25	1.53E-06
1535696	2626	2591	1.5	22	22.75	21.25	1.54E-06
1540311	2678	2586	1.5	22	22.75	21.25	1.54E-06
1544925	2742	2598	1.5	22	22.75	21.25	1.54E-06
1549541	2709	2590	1.5	22	22.75	21.25	1.55E-06
1554155	2730	2592	1.5	22	22.75	21.25	1.55E-06
1558770	2941	2591	1.5	22	22.75	21.25	1.56E-06
1563385	2651	2592	1.5	22	22.75	21.25	1.56E-06
1567998	2679	2606	1.5	22	22.75	21.25	1.57E-06
1578395	2676	2605	1.5	22	22.25	21.25	1.58E-06
1583010	2691	2602	1.5	22	22.25	21.25	1.58E-06
1587626	2723	2604	1.5	22.25	22.25	21.25	1.59E-06
1592240	2710	2605	1.75	22.25	22.25	21.25	1.59E-06
1596856	2790	2604	1.75	22.25	22.25	21.25	1.60E-06
1601470	2623	2606	1.75	22.25	22.25	21.25	1.60E-06
1606086	2674	2605	1.75	22.25	22.25	21.25	1.61E-06
1610700	2704	2604	1.75	22.25	22.25	21.25	1.61E-06
1615316	2705	2607	1.75	22.25	22.25	21.25	1.62E-06
1619930	2702	2605	1.75	22.25	22.25	21.25	1.62E-06
1624546	2872	2601	1.75	22.25	22.25	21.25	1.62E-06
1629160	2599	2601	1.75	22.25	22.25	21.25	1.63E-06
1639584	2891	2605	1.75	22.25	22.25	21.25	1.64E-06
1644199	2717	2591	1.75	22.25	22.25	21.25	1.64E-06
1648813	2703	2604	1.75	22.25	22.25	21.25	1.65E-06
1653429	2742	2601	1.75	22.25	22.25	21.25	1.65E-06
1658043	2691	2605	1.75	22.25	22.25	21.25	1.66E-06
1662659	2793	2595	1.75	22.25	22.25	21.25	1.66E-06
1667273	2654	2605	8.5	22.25	22.25	21.25	1.67E-06
1671888	2694	2604	8.5	22.25	22.25	21.25	1.67E-06
1676503	2701	2605	8.5	22.25	22.25	21.25	1.68E-06
1681117	2675	2604	8.5	22.25	22.25	21.25	1.68E-06
1685732	2700	2605	8.5	22.25	22.25	21.25	1.69E-06
1690347	2826	2601	8.5	22.25	22.25	21.25	1.69E-06
1700771	2642	2599	8.5	22.25	22.25	21.25	1.70E-06
1705386	2879	2605	8.5	22.25	22.25	21.25	1.71E-06
1710001	2688	2595	8.5	22.25	22.25	21.25	1.71E-06
1714616	2695	2597	8.5	22.25	22.25	21.25	1.71E-06
1719230	2832	2603	8.5	22.25	22.25	21.25	1.72E-06
1723845	2680	2602	8.5	22.25	22.25	21.25	1.72E-06
1728460	2779	2611	8.5	22.25	22.25	21.25	1.73E-06
1733074	2736	2607	8.5	22.25	22.25	21.25	1.73E-06
1737689	2677	2602	8.5	23.25	22.25	21.25	1.74E-06
1742304	2696	2604	22	23.25	22.25	21.25	1.74E-06
1746920	2704	2604	22	23.25	22.25	21.25	1.75E-06
1751536	2707	2603	22	23.25	22.25	21.25	1.75E-06
1761961	2677	2605	22	23.25	22.25	21.25	1.76E-06
1766577	2721	2601	22	23.25	22.25	21.25	1.77E-06
1771193	2896	2605	22	23.25	22.25	21.25	1.77E-06
1775809	2673	2604	22	23.25	22.25	21.25	1.78E-06
1780425	2709	2599	22	23.25	22.25	21.25	1.78E-06
1785042	2836	2604	22	23.25	22.25	21.25	1.79E-06
1789658	2716	2615	22	23.25	22.25	21.25	1.79E-06
1794274	2765	2599	22	23.25	22.25	21.25	1.79E-06
1798890	2786	2604	22	23.25	22.75	21.25	1.80E-06
1803506	2691	2604	22	23.25	22.75	21.25	1.80E-06
1808121	2678	2603	22	23.25	22.75	21.25	1.81E-06
1812737	2740	2597	22	23.25	22.75	21.25	1.81E-06
1823162	2767	2603	19.25	23.25	22.75	21.25	1.82E-06
1827779	2682	2603	19.25	23.25	22.75	21.25	1.83E-06
1832395	2725	2596	19.25	23.25	22.75	21.25	1.83E-06
1837010	2959	2599	19.25	23.25	22.75	21.25	1.84E-06
1841625	2675	2604	19.25	23.25	22.75	21.25	1.84E-06
1846241	2692	2596	19.25	23.25	22.75	21.25	1.85E-06
1850857	2861	2606	19.25	23.25	22.75	21.25	1.85E-06
1855474	2699	2601	19.25	23.25	22.75	21.25	1.86E-06
1860090	2742	2605	19.25	23.25	22.75	21.25	1.86E-06
1864705	2854	2601	19.25	23.25	22.75	21.25	1.86E-06
1869320	2698	2606	19.25	23.25	22.75	21.25	1.87E-06
1873936	2726	2599	19.25	23.25	22.75	21.25	1.87E-06
1884362	2696	2597	19.25	22.25	22.75	21.25	1.88E-06
1888978	2758	2605	0.25	22.25	22.75	21.25	1.89E-06
1893592	2689	2604	0.25	22.25	22.75	21.25	1.89E-06
1898207	2739	2599	0.25	22.25	22.75	21.25	1.90E-06
1902821	2937	2605	0.25	22.25	22.75	21.25	1.90E-06
1907435	2568	2604	0.25	22.25	22.75	21.25	1.91E-06
1912050	2688	2604	0.25	22.25	22.75	21.25	1.91E-06
1916664	2795	2604	0.25	22.25	22.75	21.25	1.92E-06
1921278	2693	2604	0.25	22.25	22.75	21.25	1.92E-06
1925893	2731	2598	0.25	22.25	22.75	21.25	1.93E-06
1930507	2875	2604	0.25	22.25	22.75	21.25	1.93E-06
1935121	2683	2601	0.25	22.25	22.75	21.25	1.94E-06
1945545	2694	2603	0.25	22.25	22.25	21.25	1.95E-06
1950159	2705	2603	0.25	22.25	22.25	21.25	1.95E-06
1954774	2716	2604	0.25	22.25	22.25	21.25	1.95E-06
1959387	2675	2594	0.25	22.25	22.25	21.25	1.96E-06
1964002	2710	2604	0	22.25	22.25	21.25	1.96E-06
1968608	2899	2607	0	22.25	22.25	21.25	1.97E-06
1973212	2604	2601	0	22.25	22.25	21.25	1.97E-06
1977819	2721	2595	0	22.25	22.25	21.25	1.98E-06
1982424	2760	2603	0	22.25	22.25	21.25	1.98E-06
1987030	2726	2591	0	22.25	22.25	21.25	1.99E-06
1991636	2704	2598	0	22.25	22.25	21.25	1.99E-06
1996241	2911	2601	0	22.25	22.25	21.25	2.00E-06
2005992	2638	2604	0	22.25	22.25	21.25	2.01E-06
2010599	2703	2597	0	22.25	22.25	21.25	2.01E-06
2015205	2786	2601	0	22.25	22.25	21.25	2.02E-06
2019810	2682	2595	0	22.25	22.25	21.25	2.02E-06
2024417	2677	2602	0	22.25	22.25	21.25	2.02E-06
2029022	2680	2602	0	22.25	22.25	21.25	2.03E-06
2033628	2700	2594	0	22.25	22.25	21.25	2.03E-06
2038234	2705	2597	22	22.25	22.25	21.25	2.04E-06
2042849	2829	2591	22	22.25	22.25	21.25	2.04E-06
2047465	2616	2597	22	22.25	22.25	21.25	2.05E-06
2052080	2711	2592	22	22.25	22.25	21.25	2.05E-06
2056696	2696	2598	22	22.25	22.25	21.25	2.06E-06
2066982	2701	2595	22	22.25	22.25	21.25	2.07E-06
2071598	2744	2593	22	22.25	22.25	21.25	2.07E-06
2076215	2680	2597	22	22.25	22.25	21.25	2.08E-06
2080831	2734	2592	22	22.25	22.25	21.25	2.08E-06
2085447	2933	2591	22	22.25	22.25	21.25	2.09E-06
2090063	2628	2598	22	22.25	22.25	21.25	2.09E-06
2094679	2681	2597	22	22.25	22.5	21.25	2.09E-06
2099295	2774	2607	22	22.25	22.5	21.25	2.10E-06
2103912	2678	2603	22	22.25	22.5	21.25	2.10E-06
2108528	2752	2595	22	23.25	22.5	21.25	2.11E-06
2113144	2882	2602	22	23.25	22.5	21.25	2.11E-06
2117760	2671	2600	22	23.25	22.5	21.25	2.12E-06
2128111	2706	2602	22	23.25	22.5	21.25	2.13E-06
2132728	2701	2598	22	23.25	22.5	21.25	2.13E-06
2137344	2723	2595	22	23.25	22.5	21.25	2.14E-06
2141960	2714	2599	22	23.25	22.5	21.25	2.14E-06
2146576	2709	2596	22	23.25	22.5	21.25	2.15E-06
2151193	2834	2602	22	23.25	22.5	21.25	2.15E-06
2155809	2622	2591	22	23.25	22.5	21.25	2.16E-06
2160425	2714	2595	22	23.25	22.5	21.25	2.16E-06
2165041	2742	2595	22	23.25	22.5	21.25	2.17E-06
2169657	2691	2598	22	23.25	22.75	21.25	2.17E-06
2174273	2710	2604	22	23.25	22.75	21.25	2.17E-06
2178890	2923	2603	22	23.25	22.75	21.25	2.18E-06
2189242	2638	2596	-0.5	23.25	22.75	21.25	2.19E-06
2193855	2879	2607	-0.5	23.25	22.75	21.25	2.19E-06
2198470	2699	2598	-0.5	23.25	22.75	21.25	2.20E-06
2203085	2691	2597	-0.5	23.25	22.75	21.25	2.20E-06
2207699	2806	2596	-0.5	23.25	22.75	21.25	2.21E-06
2212313	2690	2597	-0.5	23.25	22.75	21.25	2.21E-06
2216928	2780	2599	-0.5	23.25	22.75	21.25	2.22E-06
2221543	2691	2596	-0.5	23.25	22.75	21.25	2.22E-06
2226157	2687	2606	-0.5	23.25	22.75	21.25	2.23E-06
2230771	2718	2595	-0.5	23.25	22.75	21.25	2.23E-06
2235386	2705	2592	-0.5	23.25	22.75	21.25	2.24E-06
2240001	2714	2600	-0.5	23.25	22.75	21.25	2.24E-06
2250437	2677	2603	-0.5	23.25	22.5	21.25	2.25E-06
2255051	2749	2608	-0.5	22.25	22.5	21.25	2.26E-06
2259666	2876	2604	-0.5	22.25	22.5	21.25	2.26E-06
2264281	2738	2591	1.75	22.25	22.5	21.25	2.26E-06
2268895	2701	2604	1.75	22.25	22.5	21.25	2.27E-06
2273510	2871	2592	1.75	22.25	22.5	21.25	2.27E-06
2278125	2714	2608	1.75	22.25	22.5	21.25	2.28E-06
2282738	2757	2604	1.75	22.25	22.5	21.25	2.28E-06
2287354	2746	2599	1.75	22.25	22.5	21.25	2.29E-06
