4769	3057	2561	-2.25	7.25	2047.75	6.75
9385	3040	2559	-2.25	7.25	2047.75	6.75
13998	2897	2555	-2.25	7.25	2047.75	6.75
18613	2891	2557	-2.25	7.25	2047.75	6.75
23226	2878	2558	-2.25	7.25	2047.75	6.75
27841	2900	2554	-2.25	7.75	2047.75	6.75
32454	2897	2557	-2.25	7.75	2047.75	6.75
37069	2978	2559	-2.25	7.75	2047.75	6.75
41682	2929	2558	-2.25	7.75	2047.75	-51.5
46298	2887	2557	-2.25	7.75	2047.75	-51.5
50913	2895	2560	-2.25	7.75	2047.75	-51.5
55528	2861	2560	-2.25	7.75	2047.75	-51.5
60144	2928	2558	-2.25	7.75	2047.75	-51.5
284894	3062	2558	-1.5	7.5	2047.75	7.25
289509	2950	2560	-1.5	7.5	2047.75	7.25
294123	2995	2558	-1.5	7.5	2047.75	7.25
298738	2889	2559	3.25	7.5	2047.75	7.25
303351	2914	2551	3.25	7.5	2047.75	7.25
307964	3021	2545	3.25	7.5	2047.75	7.25
312578	2913	2551	3.25	7.5	2047.75	7.25
317192	2998	2552	3.25	7.5	2047.75	7.25
321807	2932	2545	3.25	7.5	2047.75	7.25
326421	2891	2540	3.25	11.5	2047.75	7.25
331036	2962	2548	3.25	11.5	2047.75	7.25
335652	2911	2546	3.25	11.5	2047.75	9.75
469916	3061	2546	-1.25	7.5	2047.75	7.25
474531	2967	2548	-1.25	8.5	2047.75	7.25
479146	2858	2547	-1.25	8.5	2047.75	7.25
483761	2884	2559	-1.25	8.5	2047.75	8.5
488376	2919	2559	-1.25	8.5	2047.75	8.5
492991	2914	2555	-1.25	8.5	2047.75	8.5
497606	2952	2559	-1.25	8.5	2047.75	8.5
502221	2969	2559	-1.25	8.5	2047.75	8.5
506836	2915	2559	-1.25	8.5	2047.75	8.5
511451	2925	2559	-1.25	8.5	2047.75	8.5
516066	2971	2558	-1.25	8.5	2047.75	8.5
520681	2895	2558	10.5	8.5	2047.75	8.5
675977	3087	2559	-1.25	7.75	2047.75	7
680591	2967	2556	-1.25	7.75	2047.75	7
685206	2871	2558	-1.25	7.75	2047.75	7
689821	2909	2560	-1.25	7.75	2047.75	7
694436	2990	2558	-1.25	7.75	2047.75	7
699050	2910	2555	-1.25	10.25	2047.75	7
703667	2982	2559	-1.25	10.25	2047.75	7
708283	3032	2560	-1.25	10.25	2047.75	9.75
712898	2874	2561	-1.25	10.25	2047.75	9.75
717515	2926	2559	-1.25	10.25	2047.75	9.75
722130	2977	2561	-1.25	10.25	2047.75	9.75
726745	2875	2558	-1.25	10.25	2047.75	9.75
857921	3044	2548	-1.5	7.75	2047.75	7
862535	2854	2544	-1.5	7.75	2047.75	7
867150	2972	2547	-1.5	7.75	2047.75	7
871764	2990	2550	-1.5	7.75	2047.75	7
876379	2854	2551	-1.5	7.75	2047.75	7
880993	2899	2545	-1.5	7.75	2047.75	7
885608	2996	2549	-1.5	7.75	2047.75	7
890222	2858	2541	-1.5	7.75	2047.75	7
894837	3003	2546	10.5	7.75	2047.75	7
899453	2856	2545	10.5	7.75	2047.75	7
904069	2896	2553	10.5	7.75	2047.75	7
908685	3011	2543	10.5	7.75	2047.75	7
913301	2890	2551	10.5	7.75	2047.75	7
1041212	3094	2546	-0.75	7.75	2047.75	7
1045825	2937	2551	-0.75	7.75	2047.75	7
1050440	2886	2544	-0.75	7.75	2047.75	7
1055053	2893	2546	-0.75	7.75	2047.75	7
1059667	2919	2549	-0.75	7.75	2047.75	7
1064282	2869	2552	-0.75	7.75	2047.75	7
1068896	2983	2554	-0.75	11	2047.75	7
1073511	2987	2556	-0.75	11	2047.75	7
1078127	2882	2552	-0.75	11	2047.75	9.75
1082741	2904	2549	-0.75	11	2047.75	9.75
1087357	2969	2551	-0.75	11	2047.75	9.75
1240732	3052	2543	-1.5	7.5	2047.75	7
1245347	3004	2551	-1.5	7.5	2047.75	7
1249962	2858	2550	-1.5	7.5	2047.75	7
1254577	2852	2545	-1.5	7.5	2047.75	7
1259191	2892	2547	-1.5	7.5	2047.75	7
1263806	2899	2552	8	7.5	2047.75	7
1268422	2927	2545	8	7.5	2047.75	7
1273036	2962	2548	8	7.5	2047.75	7
1277651	2856	2540	8	7.5	2047.75	7
1282266	2861	2554	8	7.5	2047.75	7
1286879	2926	2549	8	7.5	2047.75	7
1291495	2856	2546	8	11.5	2047.75	7
1422840	3057	2547	-1.25	7.5	2047.75	7
1427455	2893	2546	-1.25	7.5	2047.75	7
1432070	2983	2548	-1.25	7.5	2047.75	7
1436685	2913	2544	-1.25	7.5	2047.75	7
1441299	2889	2546	-1.25	9.75	2047.75	7
1445914	2917	2545	-1.25	9.75	2047.75	9.25
1450529	2949	2546	-1.25	9.75	2047.75	9.25
