77995	3293	2583	-4.5	25.25	23	23.25
82610	3294	2686	-4.5	25.25	23	23.25
87225	3285	2717	-4.5	25.25	23	23.25
91840	3290	2891	-4.5	25.25	23	23.25
96456	3288	2574	-4.5	25.25	23.5	23.25
101071	3290	2675	-4.5	25.5	23.5	23.25
105686	3290	2785	-4.5	25.5	23.5	23.25
110301	3288	2731	24.25	25.5	23.5	23.25
114917	3293	2714	24.25	25.5	23.5	23.25
119533	3291	2947	24.25	25.5	23.5	23.25
124149	3287	2615	24.25	25.5	23.5	23.25
128765	3287	2699	24.25	25.5	23.5	24
256677	3291	2659	-4.25	25.25	23	23.25
261292	3276	2725	0.75	25.25	23	23.25
265907	3290	2762	0.75	25.25	23	23.25
270521	3285	2641	0.75	25.25	23	23.25
275134	3278	2744	0.75	25.25	23	23.75
279748	3284	2660	0.75	25.25	23	23.75
284363	3286	2665	0.75	25.25	23	23.75
288977	3286	2732	0.75	25.25	23	23.75
293590	3281	2900	0.75	25.25	23	23.75
298204	3289	2586	0.75	25.25	23	23.75
302819	3286	2710	0.75	25.25	23	23.75
307433	3287	2813	0.75	25.25	23	23.75
459843	3290	2569	-4.5	25.25	23	23.25
464458	3284	2676	-4.5	25.25	23.25	23.25
469073	3281	2707	-4.5	25.25	23.25	23.25
473688	3285	2739	-4.5	25.25	23.25	23.25
478303	3281	2839	-4.5	25.25	23.25	23.25
482919	3289	2601	18	25.25	23.25	23.25
487535	3292	2736	18	25.25	23.25	23.25
492151	3287	2747	18	25.25	23.25	23.25
496767	3287	2691	18	25.25	23.25	24
501384	3286	2696	18	25.25	23.25	24
506000	3287	2923	18	25.25	23.25	24
510616	3289	2621	18	25.25	23.25	24
654695	3287	2819	-4.25	25.25	23	23.25
659310	3285	2598	-4.25	25.25	23	23.25
663926	3287	2696	-4.25	25.25	23	23.25
668541	3282	2830	-4.25	25.25	23	23.25
673156	3288	2729	-4.25	25.25	23	23.25
677771	3287	2767	-4.25	25.25	23	23.25
682386	3290	2820	-4.25	25.25	23	23.25
687000	3283	2741	-4.25	25.25	24	23.25
691615	3284	2716	-4.25	25.25	24	23.25
696229	3280	2812	-4.25	25.5	24	23.25
700844	3286	2673	-4.25	25.5	24	23.25
705459	3283	2805	-4.25	25.5	24	23.25
716198	3280	2808	24.25	25.5	24	23.25
720814	3280	2613	24.25	25.5	24	23.75
725431	3283	2743	24.25	25.5	24	23.75
730047	3280	2756	24.25	25.5	24	23.75
734663	3277	2700	24.25	25.5	24	23.75
739279	3283	2763	24.25	25.5	24	23.75
743895	3277	2966	24.25	25.5	24	23.75
748510	3279	2587	24.25	25.5	24	23.75
753126	3284	2700	24.25	25.5	24	23.75
757741	3274	2863	24.25	25.5	24	23.75
762357	3279	2746	24.25	25.5	24	23.75
766973	3280	2724	24.25	25.5	24	23.75
777663	3289	2772	24.25	25.5	24	23.75
782279	3287	2698	17.75	25.5	24	23.75
786896	3290	2714	17.75	25.5	24	23.75
791511	3290	2729	17.75	25.5	24	23.75
796127	3286	2685	17.75	25.5	24	23.75
800743	3279	2729	17.75	25.5	24	23.75
805360	3277	2851	17.75	25.5	24	23.75
809975	3279	2660	17.75	25.5	24	23.75
814591	3276	2669	17.75	25.5	24	23.75
819207	3276	2751	17.75	25.5	24	23.75
823824	3275	2740	17.75	25.5	24	23.75
828439	3277	2747	17.75	25.5	24	23.75
839157	3278	2713	17.75	25.5	23.75	23.75
843774	3276	2845	17.75	25.5	23.75	23.75
848389	3277	2669	17.75	25.5	23.75	23.75
853004	3282	2709	17.75	25.5	23.75	23.75
857620	3277	2832	18.5	25.5	23.75	23.75
862236	3271	2758	18.5	25.5	23.75	23.75
866853	3285	2738	18.5	25.5	23.75	24
871469	3277	2736	18.5	25.5	23.75	24
876084	3274	2730	18.5	25.5	23.75	24
880700	3287	2704	18.5	25.5	23.75	24
885317	3281	2699	18.5	25.5	23.75	24
889933	3281	2759	18.5	25.5	23.75	24
900623	3290	2670	18.5	25.5	23.75	24
905239	3284	2913	18.5	25.5	23.75	24
909855	3289	2615	18.5	25.5	23.75	24
914472	3284	2668	18.5	25.5	23.75	24
919088	3283	2844	18.5	25.5	23.75	24
923704	3285	2714	18.5	25.5	23.75	24
928320	3281	2761	18.5	25.5	23.75	24
932937	3283	2865	23	25.5	23.75	24
937553	3278	2695	23	25.5	23.75	24
942169	3284	2723	23	25.5	23.75	24
946785	3284	2812	23	25.5	23.75	24
951401	3288	2707	23	25.5	23.75	24
962141	3280	2741	23	25.5	23.75	24
966757	3274	2799	23	25.5	23.75	24
971374	3285	2623	23	25.5	23.75	24
975990	3282	2729	23	25.5	23.75	24
980605	3284	2708	23	25.5	23.75	24
985220	3289	2697	23	25.5	24	24
989836	3288	2757	23	25.5	24	24
994453	3289	2927	23	25.5	24	24
999069	3288	2587	23	25.5	24	24
1003684	3289	2721	24.25	25.5	24	24
1008300	3289	2832	24.25	25.5	24	24
1012916	3290	2693	24.25	25.5	24	24
1030906	3289	2682	24.25	25.5	24	24
1035522	3289	2705	24.25	25.5	24	24
1040138	3284	2844	24.25	25.5	24	24
1044754	3287	2735	24.25	25.5	24	24
1049371	3288	2707	24.25	25.5	24	24
1053987	3281	2879	24.25	25.5	24	24
1058603	3289	2705	24.25	25.5	24	24
1063219	3295	2733	24.25	25.5	24	24
1067835	3287	2821	24.25	25.5	24	24
1072451	3289	2748	24.25	25.5	24	24
1077068	3284	2767	24.25	25.5	24	24
1081684	3289	2761	24.25	25.5	24	24
1092459	3281	2739	24.25	25.5	24	23.75
1097076	3287	2697	24.25	25.5	24	23.75
1101692	3285	2757	24.25	25.5	24	23.75
1106308	3285	2714	24.25	25.5	24	23.75
1110924	3282	2735	24.25	25.5	24	23.75
1115540	3281	2922	24.25	25.5	24	23.75
1120155	3286	2584	24.25	25.5	24	23.75
1124771	3288	2748	24.25	25.5	24	23.75
1129386	3284	2819	24.25	25.5	24	23.75
1134002	3290	2675	24.25	25.5	24	23.75
1138618	3283	2768	24.25	25.5	24	23.75
1143234	3284	2868	24.25	25.5	24	23.75
1154009	3289	2670	18.25	25.5	24	23.75
1158625	3284	2712	18.25	25.5	24	23.75
1163242	3291	2728	18.25	25.5	24	23.75
1167858	3289	2683	18.25	25.5	24	23.75
1172474	3287	2763	18.25	25.5	24	23.75
1177090	3294	2950	18.25	25.5	24	23.75
1181707	3288	2587	18.25	25.5	24	23.75
1186323	3292	2716	18.25	25.5	24	23.75
1190939	3281	2850	18.25	25.5	24	23.75
1195555	3287	2715	18.25	25.5	24	23.75
1200172	3289	2723	18.25	25.5	24	23.75
1210944	3289	2798	18.25	25.5	23.75	23.75
1215560	3289	2621	18.25	25.5	23.75	23.75
1220176	3288	2738	18.25	25.5	23.75	23.75
1224793	3286	2735	18.25	25.5	23.75	23.75
1229409	3289	2715	18.75	25.5	23.75	23.75
1234024	3286	2674	18.75	25.5	23.75	23.75
1238639	3288	2893	18.75	25.5	23.75	24
1243255	3287	2617	18.75	25.5	23.75	24
1247872	3288	2696	18.75	25.5	23.75	24
1252488	3281	2799	18.75	25.5	23.75	24
1257103	3288	2743	18.75	25.5	23.75	24
1261719	3288	2751	18.75	25.5	23.75	24
1272519	3286	2727	18.75	25.5	23.75	24
1277136	3287	2681	18.75	25.5	23.75	24
1281751	3289	2691	18.75	25.5	23.75	24
1286367	3283	2710	18.75	25.5	23.75	24
1290984	3283	2753	18.75	25.5	23.75	24
1295600	3288	2732	18.75	25.5	23.75	24
1300215	3287	2857	18.75	25.5	23.75	24
1304831	3288	2632	23.5	25.5	23.75	24
1309448	3284	2728	23.5	25.5	23.75	24
1314064	3288	2780	23.5	25.5	23.75	24
1318680	3287	2712	23.5	25.5	23.75	24
1323296	3283	2771	23.5	25.5	23.75	24
1334092	3285	2738	23.5	25.5	23.75	24
1338708	3277	2712	23.5	25.5	23.75	24
1343325	3286	2716	23.5	25.5	23.75	24
1347941	3289	2689	23.5	25.5	23.75	24
1352556	3284	2672	23.5	25.5	23.75	24
1357171	3287	2760	23.5	25.5	24	24
1361787	3287	2885	23.5	25.5	24	24
1366403	3283	2562	23.5	25.5	24	24
1371020	3282	2698	23.5	25.5	24	24
1375636	3283	2797	23.5	25.5	24	24
1380251	3286	2691	24.25	25.5	24	24
1384866	3287	2718	24.25	25.5	24	24
1395665	3284	2790	24.25	25.5	24	24
1400281	3286	2679	24.25	25.5	24	24
1404898	3287	2735	24.25	25.5	24	24
1409514	3288	2750	24.25	25.5	24	24
1414130	3288	2690	24.25	25.5	24	24
1418746	3286	2703	24.25	25.5	24	24
1423362	3284	2873	24.25	25.5	24	24
1427978	3284	2599	24.25	25.5	24	24
1432595	3280	2699	24.25	25.5	24	24
1437211	3286	2759	24.25	25.5	24	24
1441827	3288	2744	24.25	25.5	24	24
1446443	3286	2725	24.25	25.5	24	24
1457242	3288	2757	21.5	25.5	24	24
1461858	3288	2723	21.5	25.5	24	23.75
1466475	3285	2678	21.5	25.5	24	23.75
1471091	3290	2717	21.5	25.5	24	23.75
1475706	3287	2744	21.5	25.5	24	23.75
1480321	3286	2702	21.5	25.5	24	23.75
1484937	3284	2805	21.5	25.5	24	23.75
1489553	3288	2633	21.5	25.5	24	23.75
1494170	3285	2704	21.5	25.5	24	23.75
