4774	2795	2655	9.00	18.75	2047.75	14.25
9393	2794	2689	9.00	18.75	2047.75	14.25
14009	2798	2787	9.00	18.75	2047.75	14.25
18625	2796	2786	9.00	18.75	2047.75	14.25
23241	2795	2774	9.00	18.75	2047.75	14.25
27857	2792	2797	9.00	18.75	2047.75	14.25
32473	2793	2954	9.00	18.75	2047.75	14.25
37090	2792	2667	9.00	-10.50	2047.75	14.25
41706	2795	2788	9.00	-10.50	2047.75	14.25
46323	2795	2899	9.00	-10.50	2047.75	14.25
50939	2797	2774	9.00	-10.50	2047.75	14.25
55556	2797	2804	9.00	-10.50	2047.75	14.25
60172	2796	3033	9.00	-10.50	2047.75	14.25
283854	2793	2660	9.75	19.00	2047.75	14.50
288472	2792	2891	9.75	19.00	2047.75	15.00
293088	2795	2777	9.75	19.00	2047.75	15.00
297705	2799	2832	9.75	19.00	2047.75	15.00
302321	2792	2946	14.00	19.00	2047.75	15.00
306938	2789	2753	14.00	19.00	2047.75	15.00
311556	2785	2802	14.00	19.00	2047.75	15.00
316174	2786	2845	14.00	19.00	2047.75	15.00
320792	2782	2784	14.00	19.00	2047.75	15.00
325410	2782	2845	14.00	19.00	2047.75	15.00
330028	2784	2768	14.00	19.00	2047.75	15.00
463711	2788	2922	9.75	19.00	2047.75	14.75
468329	2784	2807	9.75	19.00	2047.75	14.75
472945	2790	2791	9.75	19.00	2047.75	14.75
477563	2789	2861	9.75	19.00	2047.75	14.75
482179	2782	2782	9.75	19.25	2047.75	14.75
486797	2795	2842	9.75	19.25	2047.75	14.75
491413	2797	2747	9.75	19.25	2047.75	14.75
496031	2794	2768	9.75	19.25	2047.75	14.75
500647	2794	2786	9.75	19.25	2047.75	14.75
505265	2795	2776	9.75	19.25	2047.75	14.75
509881	2793	2785	9.75	19.25	2047.75	14.75
514499	2793	2924	9.75	19.25	2047.75	15.75
669404	2792	2652	9.75	19.00	2047.75	14.75
674021	2795	2775	11.00	19.00	2047.75	14.75
678639	2780	2786	11.00	19.00	2047.75	14.75
683257	2786	2783	11.00	19.00	2047.75	14.75
687874	2793	2769	11.00	19.00	2047.75	14.75
692492	2796	2789	11.00	19.00	2047.75	14.75
697109	2795	2905	11.00	19.00	2047.75	14.75
701727	2809	2692	11.00	19.00	2047.75	14.75
706345	2808	2795	11.00	19.50	2047.75	14.75
710963	2806	2814	11.00	19.50	2047.75	14.75
715581	2808	2799	11.00	19.50	2047.75	14.75
720199	2816	2837	11.00	19.50	2047.75	14.75
851090	2841	2715	9.75	19.00	2047.75	14.75
855707	2844	2790	9.75	19.00	2047.75	14.75
860325	2843	2818	9.75	19.00	2047.75	14.75
864942	2844	2980	9.75	19.00	2047.75	14.75
869558	2836	2686	9.75	19.00	2047.75	14.75
874176	2847	2843	9.75	19.00	2047.75	14.75
878793	2847	2916	9.75	19.00	2047.75	14.75
883409	2853	2781	9.75	19.00	2047.75	16.00
888026	2850	2802	9.75	19.00	2047.75	16.00
892643	2863	2941	9.75	19.00	2047.75	16.00
897260	2864	2796	17.25	19.00	2047.75	16.00
901878	2860	2782	17.25	19.00	2047.75	16.00
1029720	3028	2748	9.75	19.00	2047.75	14.75
1034338	3029	2778	9.75	19.00	2047.75	14.75
