#time[s]	1CH	2CH	3CH	4CH
11.355000	815.386292	5.628222	-614.400024	819.174988
11.356000	815.386292	5.636749	-614.400024	819.174988
11.357000	815.386292	5.627325	-614.400024	819.174988
11.358000	815.386292	5.630466	-614.400024	819.174988
11.359000	815.386292	5.643032	-614.400024	819.174988
11.360000	815.386292	5.622389	-614.400024	819.174988
11.361000	815.386292	5.634057	-614.400024	819.174988
11.362000	815.386292	5.636749	-614.400024	819.174988
11.363000	815.386292	5.638544	-614.400024	819.174988
11.364000	815.386292	5.639441	-614.400024	819.174988
11.365000	815.386292	5.629569	-614.400024	819.174988
11.366000	815.386292	5.638095	-614.400024	819.174988
11.367000	815.386292	5.622389	-614.400024	819.174988
11.368000	815.386292	5.629569	-614.400024	819.174988
11.369000	815.386292	5.628222	-614.400024	819.174988
11.370000	815.386292	5.634954	-614.400024	819.174988
11.371000	815.386292	5.639441	-614.400024	819.174988
11.372000	815.386292	5.616107	-614.400024	819.174988
11.373000	815.386292	5.626428	-614.400024	819.174988
11.374000	815.386292	5.640339	-614.400024	819.174988
11.375000	815.386292	5.637197	-614.400024	819.174988
11.376000	815.386292	5.630018	-614.400024	819.174988
11.377000	815.386292	5.623735	-614.400024	819.174988
11.378000	815.386292	5.625979	-614.400024	819.174988
11.379000	815.386292	5.617004	-614.400024	819.174988
11.380000	815.386292	5.627325	-614.400024	819.174988
11.381000	815.386292	5.623735	-614.400024	819.174988
11.382000	815.386292	5.634505	-614.400024	819.174988
11.383000	815.386292	5.623286	-614.400024	819.174988
11.384000	815.386292	5.625979	-614.400024	819.174988
11.385000	815.386292	5.628671	-614.400024	819.174988
11.386000	815.386292	5.623735	-614.400024	819.174988
11.387000	815.386292	5.628222	-614.400024	819.174988
11.388000	815.386292	5.617004	-614.400024	819.174988
11.389000	815.386292	5.620145	-614.400024	819.174988
11.390000	815.386292	5.634954	-614.400024	819.174988
11.391000	815.386292	5.626428	-614.400024	819.174988
11.392000	815.386292	5.623735	-614.400024	819.174988
11.393000	815.386292	5.628671	-614.400024	819.174988
11.394000	815.386292	5.620145	-614.400024	819.174988
11.395000	815.386292	5.633608	-614.400024	819.174988
11.396000	815.386292	5.612965	-614.400024	819.174988
11.397000	815.386292	5.621491	-614.400024	819.174988
11.398000	815.386292	5.627774	-614.400024	819.174988
11.399000	815.386292	5.628671	-614.400024	819.174988
11.400000	815.386292	5.610722	-614.400024	819.174988
11.401000	815.386292	5.617453	-614.400024	819.174988
11.402000	815.386292	5.629569	-614.400024	819.174988
11.403000	815.386292	5.623286	-614.400024	819.174988
11.404000	815.386292	5.616107	-614.400024	819.174988
11.405000	815.386292	5.625082	-614.400024	819.174988
11.406000	815.386292	5.625979	-614.400024	819.174988
11.407000	815.386292	5.613863	-614.400024	819.174988
11.408000	815.386292	5.627325	-614.400024	819.174988
11.409000	815.386292	5.615209	-614.400024	819.174988
11.410000	815.386292	5.624184	-614.400024	819.174988
11.411000	815.386292	5.619247	-614.400024	819.174988
11.412000	815.386292	5.631364	-614.400024	819.174988
11.413000	815.386292	5.616107	-614.400024	819.174988
11.414000	815.386292	5.620594	-614.400024	819.174988
11.415000	815.386292	5.615658	-614.400024	819.174988
11.416000	815.386292	5.613863	-614.400024	819.174988
11.417000	815.386292	5.618350	-614.400024	819.174988
11.418000	815.386292	5.625530	-614.400024	819.174988
11.419000	815.386292	5.629569	-614.400024	819.174988
11.420000	815.386292	5.620145	-614.400024	819.174988
11.421000	815.386292	5.626876	-614.400024	819.174988
11.422000	815.386292	5.616107	-614.400024	819.174988
11.423000	815.386292	5.611619	-614.400024	819.174988
11.424000	815.386292	5.623735	-614.400024	819.174988
11.425000	815.386292	5.616555	-614.400024	819.174988
11.426000	815.386292	5.616555	-614.400024	819.174988
11.427000	815.386292	5.626428	-614.400024	819.174988
11.428000	815.386292	5.631364	-614.400024	819.174988
11.429000	815.386292	5.623286	-614.400024	819.174988
11.430000	815.386292	5.616555	-614.400024	819.174988
11.431000	815.386292	5.629569	-614.400024	819.174988
11.432000	815.386292	5.627325	-614.400024	819.174988
11.433000	815.386292	5.622389	-614.400024	819.174988
11.434000	815.386292	5.618799	-614.400024	819.174988
11.435000	815.386292	5.631364	-614.400024	819.174988
11.436000	815.386292	5.626876	-614.400024	819.174988
11.437000	815.386292	5.613414	-614.400024	819.174988
11.438000	815.386292	5.604439	-614.400024	819.174988
11.439000	815.386292	5.617004	-614.400024	819.174988
11.440000	815.386292	5.629120	-614.400024	819.174988
11.441000	815.386292	5.615658	-614.400024	819.174988
11.442000	815.386292	5.617004	-614.400024	819.174988
11.443000	815.386292	5.615209	-614.400024	819.174988
11.444000	815.386292	5.608926	-614.400024	819.174988
11.445000	815.386292	5.610273	-614.400024	819.174988
11.446000	815.386292	5.619697	-614.400024	819.174988
11.447000	815.386292	5.620594	-614.400024	819.174988
11.448000	815.386292	5.608478	-614.400024	819.174988
11.449000	815.386292	5.607580	-614.400024	819.174988
11.450000	815.386292	5.610273	-614.400024	819.174988
11.451000	815.386292	5.617004	-614.400024	819.174988
11.452000	815.386292	5.619697	-614.400024	819.174988
11.453000	815.386292	5.620145	-614.400024	819.174988
11.454000	815.386292	5.609824	-614.400024	819.174988
11.455000	815.386292	5.608926	-614.400024	819.174988
11.456000	815.386292	5.619697	-614.400024	819.174988
11.457000	815.386292	5.631364	-614.400024	819.174988
11.458000	815.386292	5.614311	-614.400024	819.174988
11.459000	815.386292	5.623286	-614.400024	819.174988
11.460000	815.386292	5.623286	-614.400024	819.174988
11.461000	815.386292	5.618799	-614.400024	819.174988
11.462000	815.386292	5.612516	-614.400024	819.174988
11.463000	815.386292	5.613414	-614.400024	819.174988
11.464000	815.386292	5.617901	-614.400024	819.174988
11.465000	815.386292	5.608029	-614.400024	819.174988
11.466000	815.386292	5.609375	-614.400024	819.174988
11.467000	815.386292	5.614311	-614.400024	819.174988
11.468000	815.386292	5.613414	-614.400024	819.174988
11.469000	815.386292	5.613414	-614.400024	819.174988
11.470000	815.386292	5.608478	-614.400024	819.174988
11.471000	815.386292	5.615658	-614.400024	819.174988
11.472000	815.386292	5.628671	-614.400024	819.174988
11.473000	815.386292	5.615658	-614.400024	819.174988
11.474000	815.386292	5.603541	-614.400024	819.174988
11.475000	815.386292	5.614311	-614.400024	819.174988
11.476000	815.386292	5.611619	-614.400024	819.174988
11.477000	815.386292	5.616555	-614.400024	819.174988
11.478000	815.386292	5.619697	-614.400024	819.174988
11.479000	815.386292	5.603990	-614.400024	819.174988
11.480000	815.386292	5.611170	-614.400024	819.174988
11.481000	815.386292	5.612516	-614.400024	819.174988
11.482000	815.386292	5.607131	-614.400024	819.174988
11.483000	815.386292	5.606683	-614.400024	819.174988
11.484000	815.386292	5.618799	-614.400024	819.174988
11.485000	815.386292	5.610722	-614.400024	819.174988
11.486000	815.386292	5.622389	-614.400024	819.174988
11.487000	815.386292	5.613414	-614.400024	819.174988
11.488000	815.386292	5.604887	-614.400024	819.174988
11.489000	815.386292	5.612516	-614.400024	819.174988
11.490000	815.386292	5.621491	-614.400024	819.174988
11.491000	815.386292	5.619247	-614.400024	819.174988
11.492000	815.386292	5.611170	-614.400024	819.174988
11.493000	815.386292	5.603093	-614.400024	819.174988
11.494000	815.386292	5.606683	-614.400024	819.174988
11.495000	815.386292	5.608029	-614.400024	819.174988
11.496000	815.386292	5.604439	-614.400024	819.174988
11.497000	815.386292	5.596810	-614.400024	819.174988
11.498000	815.386292	5.620594	-614.400024	819.174988
11.499000	815.386292	5.613414	-614.400024	819.174988
11.500000	815.386292	5.605336	-614.400024	819.174988
11.501000	815.386292	5.606683	-614.400024	819.174988
11.502000	815.386292	5.605785	-614.400024	819.174988
11.503000	815.386292	5.608478	-614.400024	819.174988
11.504000	815.386292	5.604887	-614.400024	819.174988
11.505000	815.386292	5.602644	-614.400024	819.174988
11.506000	815.386292	5.601298	-614.400024	819.174988
11.507000	815.386292	5.604887	-614.400024	819.174988
11.508000	815.386292	5.608478	-614.400024	819.174988
11.509000	815.386292	5.613863	-614.400024	819.174988
11.510000	815.386292	5.601298	-614.400024	819.174988
11.511000	815.386292	5.610273	-614.400024	819.174988
11.512000	815.386292	5.611170	-614.400024	819.174988
11.513000	815.386292	5.616555	-614.400024	819.174988
11.514000	815.386292	5.599503	-614.400024	819.174988
11.515000	815.386292	5.606234	-614.400024	819.174988
11.516000	815.386292	5.603990	-614.400024	819.174988
11.517000	815.386292	5.602644	-614.400024	819.174988
11.518000	815.386292	5.597259	-614.400024	819.174988
11.519000	815.386292	5.617004	-614.400024	819.174988
11.520000	815.386292	5.611619	-614.400024	819.174988
11.521000	815.386292	5.602644	-614.400024	819.174988
11.522000	815.386292	5.615658	-614.400024	819.174988
11.523000	815.386292	5.607580	-614.400024	819.174988
11.524000	815.386292	5.609824	-614.400024	819.174988
11.525000	815.386292	5.599054	-614.400024	819.174988
11.526000	815.386292	5.605785	-614.400024	819.174988
11.527000	815.386292	5.602195	-614.400024	819.174988
11.528000	815.386292	5.608926	-614.400024	819.174988
11.529000	815.386292	5.606683	-614.400024	819.174988
11.530000	815.386292	5.603093	-614.400024	819.174988
11.531000	815.386292	5.599951	-614.400024	819.174988
11.532000	815.386292	5.605785	-614.400024	819.174988
11.533000	815.386292	5.591425	-614.400024	819.174988
11.534000	815.386292	5.599503	-614.400024	819.174988
11.535000	815.386292	5.609375	-614.400024	819.174988
11.536000	815.386292	5.599951	-614.400024	819.174988
11.537000	815.386292	5.602644	-614.400024	819.174988
11.538000	815.386292	5.619697	-614.400024	819.174988
11.539000	815.386292	5.605336	-614.400024	819.174988
11.540000	815.386292	5.603990	-614.400024	819.174988
11.541000	815.386292	5.603541	-614.400024	819.174988
11.542000	815.386292	5.606683	-614.400024	819.174988
11.543000	815.386292	5.604887	-614.400024	819.174988
11.544000	815.386292	5.588284	-614.400024	819.174988
11.545000	815.386292	5.609375	-614.400024	819.174988
11.546000	815.386292	5.604887	-614.400024	819.174988
11.547000	815.386292	5.600849	-614.400024	819.174988
11.548000	815.386292	5.599503	-614.400024	819.174988
11.549000	815.386292	5.606683	-614.400024	819.174988
11.550000	815.386292	5.603093	-614.400024	819.174988
11.551000	815.386292	5.607131	-614.400024	819.174988
11.552000	815.386292	5.603541	-614.400024	819.174988
11.553000	815.386292	5.601747	-614.400024	819.174988
11.554000	815.386292	5.612965	-614.400024	819.174988
11.555000	815.386292	5.591425	-614.400024	819.174988
11.556000	815.386292	5.602195	-614.400024	819.174988
11.557000	815.386292	5.596361	-614.400024	819.174988
11.558000	815.386292	5.598605	-614.400024	819.174988
11.559000	815.386292	5.594566	-614.400024	819.174988
11.560000	815.386292	5.594566	-614.400024	819.174988
11.561000	815.386292	5.595464	-614.400024	819.174988
11.562000	815.386292	5.602195	-614.400024	819.174988
11.563000	815.386292	5.593669	-614.400024	819.174988
11.564000	815.386292	5.597259	-614.400024	819.174988
11.565000	815.386292	5.589181	-614.400024	819.174988
11.566000	815.386292	5.609824	-614.400024	819.174988
11.567000	815.386292	5.597259	-614.400024	819.174988
11.568000	815.386292	5.594566	-614.400024	819.174988
11.569000	815.386292	5.605336	-614.400024	819.174988
11.570000	815.386292	5.605336	-614.400024	819.174988
11.571000	815.386292	5.584245	-614.400024	819.174988
11.572000	815.386292	5.588284	-614.400024	819.174988
11.573000	815.386292	5.600849	-614.400024	819.174988
11.574000	815.386292	5.588733	-614.400024	819.174988
11.575000	815.386292	5.606234	-614.400024	819.174988
11.576000	815.386292	5.591425	-614.400024	819.174988
11.577000	815.386292	5.601298	-614.400024	819.174988
11.578000	815.386292	5.598605	-614.400024	819.174988
11.579000	815.386292	5.594118	-614.400024	819.174988
11.580000	815.386292	5.590976	-614.400024	819.174988
11.581000	815.386292	5.593669	-614.400024	819.174988
11.582000	815.386292	5.581553	-614.400024	819.174988
11.583000	815.386292	5.580206	-614.400024	819.174988
11.584000	815.386292	5.597708	-614.400024	819.174988
11.585000	815.386292	5.611619	-614.400024	819.174988
11.586000	815.386292	5.596810	-614.400024	819.174988
11.587000	815.386292	5.584694	-614.400024	819.174988
11.588000	815.386292	5.592323	-614.400024	819.174988
11.589000	815.386292	5.597259	-614.400024	819.174988
11.590000	815.386292	5.590079	-614.400024	819.174988
11.591000	815.386292	5.596361	-614.400024	819.174988
11.592000	815.386292	5.605785	-614.400024	819.174988
11.593000	815.386292	5.599503	-614.400024	819.174988
11.594000	815.386292	5.586040	-614.400024	819.174988
11.595000	815.386292	5.581104	-614.400024	819.174988
11.596000	815.386292	5.594566	-614.400024	819.174988
11.597000	815.386292	5.600400	-614.400024	819.174988
11.598000	815.386292	5.599503	-614.400024	819.174988
11.599000	815.386292	5.581104	-614.400024	819.174988
11.600000	815.386292	5.591874	-614.400024	819.174988
11.601000	815.386292	5.601747	-614.400024	819.174988
11.602000	815.386292	5.603093	-614.400024	819.174988
11.603000	815.386292	5.590976	-614.400024	819.174988
11.604000	815.386292	5.593220	-614.400024	819.174988
11.605000	815.386292	5.588733	-614.400024	819.174988
11.606000	815.386292	5.586489	-614.400024	819.174988
11.607000	815.386292	5.585591	-614.400024	819.174988
11.608000	815.386292	5.596810	-614.400024	819.174988
11.609000	815.386292	5.590079	-614.400024	819.174988
11.610000	815.386292	5.579309	-614.400024	819.174988
11.611000	815.386292	5.595912	-614.400024	819.174988
11.612000	815.386292	5.599054	-614.400024	819.174988
11.613000	815.386292	5.592323	-614.400024	819.174988
11.614000	815.386292	5.588284	-614.400024	819.174988
11.615000	815.386292	5.592323	-614.400024	819.174988
11.616000	815.386292	5.577065	-614.400024	819.174988
11.617000	815.386292	5.589181	-614.400024	819.174988
11.618000	815.386292	5.586040	-614.400024	819.174988
11.619000	815.386292	5.597708	-614.400024	819.174988
11.620000	815.386292	5.581104	-614.400024	819.174988
11.621000	815.386292	5.592772	-614.400024	819.174988
11.622000	815.386292	5.584245	-614.400024	819.174988
11.623000	815.386292	5.591874	-614.400024	819.174988
11.624000	815.386292	5.585591	-614.400024	819.174988
11.625000	815.386292	5.584694	-614.400024	819.174988
11.626000	815.386292	5.590079	-614.400024	819.174988
11.627000	815.386292	5.594566	-614.400024	819.174988
11.628000	815.386292	5.576616	-614.400024	819.174988
11.629000	815.386292	5.579309	-614.400024	819.174988
11.630000	815.386292	5.576616	-614.400024	819.174988
11.631000	815.386292	5.593669	-614.400024	819.174988
11.632000	815.386292	5.590079	-614.400024	819.174988
11.633000	815.386292	5.588733	-614.400024	819.174988
11.634000	815.386292	5.597259	-614.400024	819.174988
11.635000	815.386292	5.592772	-614.400024	819.174988
11.636000	815.386292	5.583797	-614.400024	819.174988
11.637000	815.386292	5.588733	-614.400024	819.174988
11.638000	815.386292	5.587835	-614.400024	819.174988
11.639000	815.386292	5.585591	-614.400024	819.174988
11.640000	815.386292	5.591425	-614.400024	819.174988
11.641000	815.386292	5.587387	-614.400024	819.174988
11.642000	815.386292	5.583797	-614.400024	819.174988
11.643000	815.386292	5.590976	-614.400024	819.174988
11.644000	815.386292	5.595912	-614.400024	819.174988
11.645000	815.386292	5.586040	-614.400024	819.174988
11.646000	815.386292	5.608478	-614.400024	819.174988
11.647000	815.386292	5.582899	-614.400024	819.174988
11.648000	815.386292	5.596361	-614.400024	819.174988
11.649000	815.386292	5.576168	-614.400024	819.174988
11.650000	815.386292	5.595464	-614.400024	819.174988
11.651000	815.386292	5.590079	-614.400024	819.174988
11.652000	815.386292	5.584245	-614.400024	819.174988
11.653000	815.386292	5.590079	-614.400024	819.174988
11.654000	815.386292	5.584694	-614.400024	819.174988
11.655000	815.386292	5.585143	-614.400024	819.174988
11.656000	815.386292	5.595015	-614.400024	819.174988
11.657000	815.386292	5.584694	-614.400024	819.174988
11.658000	815.386292	5.601298	-614.400024	819.174988
11.659000	815.386292	5.597708	-614.400024	819.174988
11.660000	815.386292	5.590976	-614.400024	819.174988
11.661000	815.386292	5.579309	-614.400024	819.174988
11.662000	815.386292	5.570334	-614.400024	819.174988
11.663000	815.386292	5.572577	-614.400024	819.174988
11.664000	815.386292	5.582001	-614.400024	819.174988
11.665000	815.386292	5.585143	-614.400024	819.174988
11.666000	815.386292	5.578412	-614.400024	819.174988
11.667000	815.386292	5.591874	-614.400024	819.174988
11.668000	815.386292	5.578412	-614.400024	819.174988
11.669000	815.386292	5.584245	-614.400024	819.174988
11.670000	815.386292	5.576168	-614.400024	819.174988
11.671000	815.386292	5.582899	-614.400024	819.174988
11.672000	815.386292	5.589181	-614.400024	819.174988
11.673000	815.386292	5.580655	-614.400024	819.174988
11.674000	815.386292	5.594118	-614.400024	819.174988
11.675000	815.386292	5.582899	-614.400024	819.174988
11.676000	815.386292	5.579758	-614.400024	819.174988
11.677000	815.386292	5.574373	-614.400024	819.174988
11.678000	815.386292	5.572577	-614.400024	819.174988
11.679000	815.386292	5.588284	-614.400024	819.174988
11.680000	815.386292	5.580655	-614.400024	819.174988
11.681000	815.386292	5.582001	-614.400024	819.174988
11.682000	815.386292	5.596810	-614.400024	819.174988
11.683000	815.386292	5.584694	-614.400024	819.174988
11.684000	815.386292	5.573924	-614.400024	819.174988
11.685000	815.386292	5.572129	-614.400024	819.174988
11.686000	815.386292	5.579758	-614.400024	819.174988
11.687000	815.386292	5.588284	-614.400024	819.174988
11.688000	815.386292	5.582001	-614.400024	819.174988
11.689000	815.386292	5.578412	-614.400024	819.174988
11.690000	815.386292	5.589181	-614.400024	819.174988
11.691000	815.386292	5.580206	-614.400024	819.174988
11.692000	815.386292	5.586937	-614.400024	819.174988
11.693000	815.386292	5.584694	-614.400024	819.174988
11.694000	815.386292	5.585591	-614.400024	819.174988
11.695000	815.386292	5.580655	-614.400024	819.174988
11.696000	815.386292	5.575270	-614.400024	819.174988
11.697000	815.386292	5.583797	-614.400024	819.174988
11.698000	815.386292	5.582450	-614.400024	819.174988
11.699000	815.386292	5.585591	-614.400024	819.174988
11.700000	815.386292	5.576168	-614.400024	819.174988
11.701000	815.386292	5.583348	-614.400024	819.174988
11.702000	815.386292	5.569885	-614.400024	819.174988
11.703000	815.386292	5.578412	-614.400024	819.174988
11.704000	815.386292	5.585143	-614.400024	819.174988
11.705000	815.386292	5.572129	-614.400024	819.174988
11.706000	815.386292	5.581553	-614.400024	819.174988
11.707000	815.386292	5.575719	-614.400024	819.174988
11.708000	815.386292	5.583797	-614.400024	819.174988
11.709000	815.386292	5.584694	-614.400024	819.174988
11.710000	815.386292	5.585591	-614.400024	819.174988
11.711000	815.386292	5.580206	-614.400024	819.174988
11.712000	815.386292	5.571231	-614.400024	819.174988
11.713000	815.386292	5.586489	-614.400024	819.174988
11.714000	815.386292	5.586937	-614.400024	819.174988
11.715000	815.386292	5.565398	-614.400024	819.174988
11.716000	815.386292	5.576616	-614.400024	819.174988
11.717000	815.386292	5.579309	-614.400024	819.174988
11.718000	815.386292	5.579758	-614.400024	819.174988
11.719000	815.386292	5.575270	-614.400024	819.174988
11.720000	815.386292	5.583797	-614.400024	819.174988
11.721000	815.386292	5.575719	-614.400024	819.174988
11.722000	815.386292	5.563602	-614.400024	819.174988
11.723000	815.386292	5.572129	-614.400024	819.174988
11.724000	815.386292	5.567641	-614.400024	819.174988
11.725000	815.386292	5.579758	-614.400024	819.174988
11.726000	815.386292	5.584694	-614.400024	819.174988
11.727000	815.386292	5.571680	-614.400024	819.174988
11.728000	815.386292	5.571680	-614.400024	819.174988
11.729000	815.386292	5.573026	-614.400024	819.174988
11.730000	815.386292	5.572577	-614.400024	819.174988
11.731000	815.386292	5.578412	-614.400024	819.174988
11.732000	815.386292	5.576168	-614.400024	819.174988
11.733000	815.386292	5.578860	-614.400024	819.174988
11.734000	815.386292	5.568539	-614.400024	819.174988
11.735000	815.386292	5.573475	-614.400024	819.174988
11.736000	815.386292	5.573924	-614.400024	819.174988
11.737000	815.386292	5.572129	-614.400024	819.174988
11.738000	815.386292	5.579758	-614.400024	819.174988
11.739000	815.386292	5.574821	-614.400024	819.174988
11.740000	815.386292	5.566744	-614.400024	819.174988
11.741000	815.386292	5.573026	-614.400024	819.174988
11.742000	815.386292	5.579309	-614.400024	819.174988
11.743000	815.386292	5.575270	-614.400024	819.174988
11.744000	815.386292	5.565398	-614.400024	819.174988
11.745000	815.386292	5.574821	-614.400024	819.174988
11.746000	815.386292	5.575719	-614.400024	819.174988
11.747000	815.386292	5.560462	-614.400024	819.174988
11.748000	815.386292	5.573924	-614.400024	819.174988
11.749000	815.386292	5.567193	-614.400024	819.174988
11.750000	815.386292	5.569885	-614.400024	819.174988
11.751000	815.386292	5.560462	-614.400024	819.174988
11.752000	815.386292	5.566744	-614.400024	819.174988
11.753000	815.386292	5.568539	-614.400024	819.174988
11.754000	815.386292	5.582450	-614.400024	819.174988
11.755000	815.386292	5.577514	-614.400024	819.174988
11.756000	815.386292	5.578860	-614.400024	819.174988
11.757000	815.386292	5.560013	-614.400024	819.174988
11.758000	815.386292	5.559115	-614.400024	819.174988
11.759000	815.386292	5.565846	-614.400024	819.174988
11.760000	815.386292	5.564052	-614.400024	819.174988
11.761000	815.386292	5.572129	-614.400024	819.174988
11.762000	815.386292	5.570783	-614.400024	819.174988
11.763000	815.386292	5.567193	-614.400024	819.174988
11.764000	815.386292	5.568988	-614.400024	819.174988
11.765000	815.386292	5.565846	-614.400024	819.174988
11.766000	815.386292	5.571231	-614.400024	819.174988
11.767000	815.386292	5.565398	-614.400024	819.174988
11.768000	815.386292	5.579309	-614.400024	819.174988
11.769000	815.386292	5.570783	-614.400024	819.174988
11.770000	815.386292	5.568090	-614.400024	819.174988
11.771000	815.386292	5.568539	-614.400024	819.174988
11.772000	815.386292	5.569437	-614.400024	819.174988
11.773000	815.386292	5.566295	-614.400024	819.174988
11.774000	815.386292	5.568539	-614.400024	819.174988
11.775000	815.386292	5.565846	-614.400024	819.174988
11.776000	815.386292	5.557769	-614.400024	819.174988
11.777000	815.386292	5.571231	-614.400024	819.174988
11.778000	815.386292	5.563602	-614.400024	819.174988
11.779000	815.386292	5.576168	-614.400024	819.174988
11.780000	815.386292	5.557769	-614.400024	819.174988
11.781000	815.386292	5.576168	-614.400024	819.174988
11.782000	815.386292	5.560910	-614.400024	819.174988
11.783000	815.386292	5.553281	-614.400024	819.174988
11.784000	815.386292	5.565398	-614.400024	819.174988
11.785000	815.386292	5.556871	-614.400024	819.174988
11.786000	815.386292	5.561359	-614.400024	819.174988
11.787000	815.386292	5.570783	-614.400024	819.174988
11.788000	815.386292	5.563602	-614.400024	819.174988
11.789000	815.386292	5.567641	-614.400024	819.174988
11.790000	815.386292	5.563154	-614.400024	819.174988
11.791000	815.386292	5.563602	-614.400024	819.174988
11.792000	815.386292	5.567193	-614.400024	819.174988
11.793000	815.386292	5.563602	-614.400024	819.174988
11.794000	815.386292	5.559115	-614.400024	819.174988
11.795000	815.386292	5.570783	-614.400024	819.174988
11.796000	815.386292	5.562705	-614.400024	819.174988
11.797000	815.386292	5.563154	-614.400024	819.174988
11.798000	815.386292	5.562256	-614.400024	819.174988
11.799000	815.386292	5.571231	-614.400024	819.174988
11.800000	815.386292	5.577963	-614.400024	819.174988
11.801000	815.386292	5.569885	-614.400024	819.174988
11.802000	815.386292	5.568988	-614.400024	819.174988
11.803000	815.386292	5.562256	-614.400024	819.174988
11.804000	815.386292	5.563154	-614.400024	819.174988
11.805000	815.386292	5.561808	-614.400024	819.174988
11.806000	815.386292	5.568988	-614.400024	819.174988
11.807000	815.386292	5.555077	-614.400024	819.174988
11.808000	815.386292	5.551486	-614.400024	819.174988
11.809000	815.386292	5.569437	-614.400024	819.174988
11.810000	815.386292	5.554179	-614.400024	819.174988
11.811000	815.386292	5.570783	-614.400024	819.174988
11.812000	815.386292	5.569437	-614.400024	819.174988
11.813000	815.386292	5.545653	-614.400024	819.174988
11.814000	815.386292	5.564949	-614.400024	819.174988
11.815000	815.386292	5.568539	-614.400024	819.174988
11.816000	815.386292	5.562256	-614.400024	819.174988
11.817000	815.386292	5.557320	-614.400024	819.174988
11.818000	815.386292	5.563154	-614.400024	819.174988
11.819000	815.386292	5.572577	-614.400024	819.174988
11.820000	815.386292	5.561808	-614.400024	819.174988
11.821000	815.386292	5.573026	-614.400024	819.174988
11.822000	815.386292	5.550589	-614.400024	819.174988
11.823000	815.386292	5.551486	-614.400024	819.174988
11.824000	815.386292	5.555525	-614.400024	819.174988
11.825000	815.386292	5.558218	-614.400024	819.174988
11.826000	815.386292	5.558218	-614.400024	819.174988
11.827000	815.386292	5.561359	-614.400024	819.174988
11.828000	815.386292	5.554627	-614.400024	819.174988
11.829000	815.386292	5.557320	-614.400024	819.174988
11.830000	815.386292	5.566744	-614.400024	819.174988
11.831000	815.386292	5.556423	-614.400024	819.174988
11.832000	815.386292	5.555077	-614.400024	819.174988
11.833000	815.386292	5.564500	-614.400024	819.174988
11.834000	815.386292	5.560013	-614.400024	819.174988
11.835000	815.386292	5.559115	-614.400024	819.174988
11.836000	815.386292	5.562256	-614.400024	819.174988
11.837000	815.386292	5.564949	-614.400024	819.174988
11.838000	815.386292	5.552833	-614.400024	819.174988
11.839000	815.386292	5.556871	-614.400024	819.174988
11.840000	815.386292	5.568090	-614.400024	819.174988
11.841000	815.386292	5.564949	-614.400024	819.174988
11.842000	815.386292	5.555974	-614.400024	819.174988
11.843000	815.386292	5.551486	-614.400024	819.174988
11.844000	815.386292	5.559115	-614.400024	819.174988
11.845000	815.386292	5.559115	-614.400024	819.174988
11.846000	815.386292	5.549691	-614.400024	819.174988
11.847000	815.386292	5.560910	-614.400024	819.174988
11.848000	815.386292	5.564949	-614.400024	819.174988
11.849000	815.386292	5.545653	-614.400024	819.174988
11.850000	815.386292	5.560462	-614.400024	819.174988
11.851000	815.386292	5.552384	-614.400024	819.174988
11.852000	815.386292	5.559564	-614.400024	819.174988
11.853000	815.386292	5.568539	-614.400024	819.174988
11.854000	815.386292	5.564052	-614.400024	819.174988
11.855000	815.386292	5.558218	-614.400024	819.174988
11.856000	815.386292	5.552384	-614.400024	819.174988
11.857000	815.386292	5.559115	-614.400024	819.174988
11.858000	815.386292	5.556423	-614.400024	819.174988
11.859000	815.386292	5.548345	-614.400024	819.174988
11.860000	815.386292	5.554179	-614.400024	819.174988
11.861000	815.386292	5.554179	-614.400024	819.174988
11.862000	815.386292	5.553730	-614.400024	819.174988
11.863000	815.386292	5.558218	-614.400024	819.174988
11.864000	815.386292	5.550589	-614.400024	819.174988
11.865000	815.386292	5.546999	-614.400024	819.174988
11.866000	815.386292	5.555974	-614.400024	819.174988
11.867000	815.386292	5.561359	-614.400024	819.174988
11.868000	815.386292	5.563154	-614.400024	819.174988
11.869000	815.386292	5.557769	-614.400024	819.174988
11.870000	815.386292	5.555077	-614.400024	819.174988
11.871000	815.386292	5.553730	-614.400024	819.174988
11.872000	815.386292	5.546999	-614.400024	819.174988
11.873000	815.386292	5.560462	-614.400024	819.174988
11.874000	815.386292	5.552384	-614.400024	819.174988
11.875000	815.386292	5.553281	-614.400024	819.174988
11.876000	815.386292	5.551038	-614.400024	819.174988
11.877000	815.386292	5.555525	-614.400024	819.174988
11.878000	815.386292	5.550140	-614.400024	819.174988
11.879000	815.386292	5.556871	-614.400024	819.174988
11.880000	815.386292	5.568539	-614.400024	819.174988
11.881000	815.386292	5.549691	-614.400024	819.174988
11.882000	815.386292	5.549242	-614.400024	819.174988
11.883000	815.386292	5.547896	-614.400024	819.174988
11.884000	815.386292	5.570783	-614.400024	819.174988
11.885000	815.386292	5.536678	-614.400024	819.174988
11.886000	815.386292	5.559115	-614.400024	819.174988
11.887000	815.386292	5.552833	-614.400024	819.174988
11.888000	815.386292	5.550140	-614.400024	819.174988
11.889000	815.386292	5.551038	-614.400024	819.174988
11.890000	815.386292	5.548794	-614.400024	819.174988
11.891000	815.386292	5.548794	-614.400024	819.174988
