4769	2543	2481	-99.25	15.25	16.00	4.25
9385	2545	2484	-99.25	15.25	17.00	4.25
13998	2545	2478	-99.25	15.25	17.00	4.25
18612	2545	2486	-99.25	15.25	17.00	4.25
23225	2545	2485	-99.25	15.25	17.00	4.25
27839	2552	2487	-34.25	15.25	17.00	4.25
32453	2545	2486	-34.25	15.25	17.00	4.25
37067	2545	2488	-34.25	15.25	17.00	-26.00
41682	2544	2484	-34.25	15.25	17.00	-26.00
46298	2545	2484	-34.25	15.25	17.00	-26.00
50913	2543	2485	-34.25	15.25	17.00	-26.00
55529	2542	2485	-34.25	15.25	17.00	-26.00
60144	2543	2486	-34.25	16.50	17.00	-26.00
85942	2544	2485	-34.25	16.50	-12.75	-26.00
90558	2545	2483	-34.25	16.50	-12.75	-26.00
95173	2545	2485	-34.25	16.50	-12.75	-26.00
99788	2545	2486	-106.00	16.50	-12.75	-26.00
104406	2545	2486	-106.00	16.50	-12.75	-26.00
109023	2543	2486	-106.00	16.50	-12.75	-26.00
113641	2544	2487	-106.00	16.50	-12.75	-35.00
118258	2545	2485	-106.00	16.50	-12.75	-35.00
122876	2544	2485	-106.00	16.50	-12.75	-35.00
127493	2545	2485	-106.00	16.50	-12.75	-35.00
132111	2544	2487	-106.00	16.50	-12.75	-35.00
144143	2547	2484	-106.00	17.25	-12.75	-35.00
148761	2547	2485	-106.00	17.25	-12.75	-35.00
153378	2543	2487	-106.00	17.25	-12.75	-35.00
157995	2543	2485	-106.00	17.25	-0.75	-35.00
162610	2544	2485	-106.00	17.25	-0.75	-35.00
167226	2545	2487	-106.00	17.25	-0.75	-35.00
171842	2544	2486	-106.00	17.25	-0.75	-35.00
176457	2545	2484	6.00	17.25	-0.75	-35.00
181070	2544	2481	6.00	17.25	-0.75	-35.00
185682	2544	2487	6.00	17.25	-0.75	14.00
190296	2544	2494	6.00	17.25	-0.75	14.00
194909	2544	2493	6.00	17.25	-0.75	14.00
205146	2543	2494	6.00	17.25	-0.75	14.00
209759	2544	2489	6.00	16.50	-0.75	14.00
214372	2543	2493	6.00	16.50	-0.75	14.00
218985	2550	2496	6.00	16.50	-0.75	14.00
223599	2544	2493	6.00	16.50	-0.75	14.00
228212	2544	2492	6.00	16.50	-0.75	14.00
232825	2544	2500	6.00	16.50	18.75	14.00
237439	2543	2497	6.00	16.50	18.75	14.00
242054	2544	2494	6.00	16.50	18.75	14.00
246669	2547	2498	6.00	16.50	18.75	14.00
251283	2545	2488	15.25	16.50	18.75	14.00
255899	2545	2491	15.25	16.50	18.75	14.00
266270	2545	2489	15.25	16.50	18.75	13.50
270886	2545	2489	15.25	16.50	18.75	13.50
275501	2546	2495	15.25	16.50	18.75	13.50
280116	2545	2496	15.25	16.50	18.75	13.50
284730	2545	2497	15.25	16.50	18.75	13.50
289346	2546	2496	15.25	16.50	18.75	13.50
293962	2544	2497	15.25	16.50	18.75	13.50
298578	2546	2497	15.25	16.50	18.75	13.50
303194	2555	2495	15.25	16.50	18.75	13.50
307811	2545	2498	15.25	16.50	19.00	13.50
312427	2546	2491	15.25	16.50	19.00	13.50
317043	2544	2486	15.25	16.50	19.00	13.50
327284	2545	2494	2.25	16.50	19.00	13.50
331898	2544	2488	2.25	16.50	19.00	13.50
336512	2544	2490	2.25	16.50	19.00	12.50
341127	2544	2486	2.25	16.50	19.00	12.50
345741	2546	2500	2.25	16.50	19.00	12.50
350356	2542	2485	2.25	16.50	19.00	12.50
354970	2545	2485	2.25	16.50	19.00	12.50
359585	2543	2486	2.25	16.75	19.00	12.50
364199	2544	2486	2.25	16.75	19.00	12.50
368814	2544	2491	2.25	16.75	19.00	12.50
373428	2544	2489	2.25	16.75	19.00	12.50
378043	2548	2494	2.25	16.75	19.00	12.50
382657	2544	2489	2.25	16.75	19.00	12.50
393024	2543	2487	2.25	16.75	19.00	12.50
397638	2546	2485	-4.50	16.75	19.00	12.50
402254	2546	2480	-4.50	16.75	19.00	12.50
406869	2542	2481	-4.50	16.75	19.00	12.50
411484	2543	2487	-4.50	16.75	19.00	12.75
416098	2546	2490	-4.50	16.75	19.00	12.75
420712	2545	2484	-4.50	16.75	19.00	12.75
425327	2544	2488	-4.50	16.75	19.00	12.75
429943	2546	2489	-4.50	16.75	19.00	12.75
434558	2544	2488	-4.50	16.75	19.00	12.75
439173	2545	2488	-4.50	16.75	19.00	12.75
443787	2545	2485	-4.50	16.75	19.00	12.75
454027	2546	2489	-4.50	16.75	18.75	12.75
458642	2546	2488	-4.50	16.75	18.75	12.75
463256	2545	2489	-4.50	16.75	18.75	12.75
467870	2543	2487	-4.50	16.75	18.75	12.75
472483	2545	2485	-4.25	16.75	18.75	12.75
477098	2544	2488	-4.25	16.75	18.75	12.75
481713	2546	2493	-4.25	16.75	18.75	13.75
486328	2545	2491	-4.25	16.75	18.75	13.75
490943	2544	2493	-4.25	16.75	18.75	13.75
495559	2547	2492	-4.25	16.75	18.75	13.75
500174	2544	2492	-4.25	16.75	18.75	13.75
504789	2552	2492	-4.25	16.75	18.75	13.75
515155	2547	2488	-4.25	16.75	18.75	13.75
519769	2545	2491	-4.25	16.75	18.75	13.75
524384	2545	2497	-4.25	16.75	18.75	13.75
528999	2545	2488	-4.25	16.75	18.50	13.75
533615	2543	2485	-4.25	16.75	18.50	13.75
538230	2544	2486	-4.25	16.75	18.50	13.75
542845	2544	2486	-4.25	16.75	18.50	13.75
547459	2552	2481	15.25	16.75	18.50	13.75
552074	2546	2485	15.25	16.75	18.50	13.75
556690	2545	2486	15.25	16.75	18.50	14.00
561307	2544	2488	15.25	16.75	18.50	14.00
565923	2545	2486	15.25	16.75	18.50	14.00
576163	2546	2486	15.25	16.75	18.50	14.00
580779	2545	2485	15.25	16.50	18.50	14.00
585396	2545	2484	15.25	16.50	18.50	14.00
590012	2545	2484	15.25	16.50	18.50	14.00
594627	2545	2485	15.25	16.50	18.50	14.00
599241	2544	2487	15.25	16.50	18.50	14.00
603857	2543	2491	15.25	16.50	18.75	14.00
608473	2545	2493	15.25	16.50	18.75	14.00
613090	2546	2486	15.25	16.50	18.75	14.00
617706	2541	2485	15.25	16.50	18.75	14.00
622321	2545	2483	15.00	16.50	18.75	14.00
626935	2544	2483	15.00	16.50	18.75	14.00
631551	2546	2485	15.00	16.50	18.75	14.00
641944	2546	2488	15.00	16.50	18.75	14.00
646560	2544	2485	15.00	16.50	18.75	14.00
651176	2545	2486	15.00	16.50	18.75	14.00
655791	2545	2496	15.00	16.50	18.75	14.00
660405	2546	2486	15.00	16.50	18.75	14.00
665021	2541	2484	15.00	16.50	18.75	14.00
669637	2541	2484	15.00	16.50	18.75	14.00
674254	2544	2487	15.00	16.50	18.75	14.00
678870	2544	2487	15.00	16.50	19.00	14.00
683485	2546	2486	15.00	16.50	19.00	14.00
688100	2546	2486	15.00	16.50	19.00	14.00
692717	2538	2487	15.00	16.50	19.00	14.00
702983	2544	2486	14.50	16.50	19.00	14.00
707599	2549	2486	14.50	16.50	19.00	11.50
712214	2545	2485	14.50	16.50	19.00	11.50
716830	2545	2487	14.50	16.50	19.00	11.50
721447	2551	2485	14.50	16.50	19.00	11.50
726063	2546	2486	14.50	16.50	19.00	11.50
730679	2544	2485	14.50	16.50	19.00	11.50
735294	2543	2489	14.50	16.50	19.00	11.50
739909	2549	2486	14.50	16.50	19.00	11.50
744525	2545	2488	14.50	16.50	19.00	11.50
749142	2545	2488	14.50	16.50	19.00	11.50
753758	2542	2485	14.50	16.50	19.00	11.50
764150	2544	2488	14.50	16.50	19.00	11.50
768766	2545	2486	-5.00	16.50	19.00	11.50
